,index,date_date,orders_id,customers_id,country,department,total_quantity,total_turnover
358,8572,2019-01-11,9011,8637,FRANCE,74.0,17,179.06
359,8573,2019-01-11,9099,8722,FRANCE,91.0,31,141.64
360,8574,2019-01-11,9235,8854,FRANCE,78.0,12,122.58
361,8575,2019-01-11,9170,8792,FRANCE,85.0,1,49.21
362,8576,2019-01-11,9056,8681,FRANCE,76.0,7,49.35
363,8577,2019-01-11,9277,8896,FRANCE,50.0,9,62.65
364,8578,2019-01-11,9157,8779,FRANCE,59.0,9,37.760000000000005
365,8579,2019-01-11,8668,8320,FRANCE,65.0,23,331.09000000000003
366,8580,2019-01-11,8658,8310,FRANCE,92.0,9,60.23
367,8581,2019-01-11,9273,8892,FRANCE,73.0,56,280.45
368,8582,2019-01-11,9079,8702,FRANCE,30.0,19,136.44
369,8583,2019-01-11,9348,8964,FRANCE,13.0,1,88.51
370,8584,2019-01-11,8779,8423,FRANCE,92.0,3,16.59
371,8585,2019-01-11,9038,8663,FRANCE,54.0,30,93.35
372,8586,2019-01-11,8969,8600,FRANCE,29.0,3,26.6
373,8587,2019-01-11,8710,8360,FRANCE,92.0,12,63.91
374,8588,2019-01-11,9243,8862,FRANCE,55.0,9,33.19
375,8589,2019-01-11,9313,8931,FRANCE,8.0,31,107.91
376,8590,2019-01-11,9302,8920,FRANCE,68.0,8,59.5
377,8591,2019-01-11,8822,8462,FRANCE,94.0,12,66.42
378,8592,2019-01-11,9188,52,FRANCE,69.0,12,91.4
379,8593,2019-01-11,9185,8806,FRANCE,83.0,12,42.75000000000001
380,8594,2019-01-11,8719,8369,FRANCE,56.0,36,163.2
381,8595,2019-01-11,9249,8868,FRANCE,33.0,43,164.13
382,8596,2019-01-11,8747,55,FRANCE,67.0,10,29.12
383,8597,2019-01-11,8780,8424,FRANCE,30.0,10,73.05
384,8598,2019-01-11,9224,8843,FRANCE,44.0,43,284.88000000000005
385,8599,2019-01-11,9010,8636,FRANCE,64.0,31,113.16
386,8600,2019-01-11,8884,8521,FRANCE,69.0,14,109.53
387,8601,2019-01-11,9096,8719,FRANCE,93.0,12,43.69
388,8602,2019-01-11,9028,8653,FRANCE,57.0,6,70.49
389,8603,2019-01-11,9161,8783,FRANCE,75.0,8,45.38
390,8604,2019-01-11,8795,8438,FRANCE,74.0,35,159.79000000000002
391,8605,2019-01-11,8940,8574,FRANCE,83.0,17,197.21
392,8606,2019-01-11,8920,8555,FRANCE,78.0,1,7.09
393,8607,2019-01-11,9254,8873,FRANCE,75.0,53,249.76
394,8608,2019-01-11,8905,8541,FRANCE,13.0,4,23.630000000000003
395,8609,2019-01-11,9072,8695,FRANCE,82.0,30,112.59
396,8610,2019-01-11,8764,8408,FRANCE,77.0,6,39.6
397,8611,2019-01-11,9256,8875,FRANCE,31.0,3,15.95
398,8612,2019-01-11,8986,8617,FRANCE,78.0,19,73.9
399,8613,2019-01-11,9130,8753,FRANCE,59.0,1,44.99
400,8614,2019-01-11,8667,8319,FRANCE,21.0,5,19.31
401,8615,2019-01-11,8948,8581,FRANCE,31.0,1,176.7
402,8616,2019-01-11,8750,8395,FRANCE,6.0,7,81.08
403,8617,2019-01-11,8962,8594,FRANCE,50.0,17,91.18
404,8618,2019-01-11,9293,8911,FRANCE,55.0,6,68.34
405,8619,2019-01-11,8936,8571,FRANCE,2.0,15,73.11
406,8620,2019-01-11,8829,8467,FRANCE,83.0,14,129.16
407,8621,2019-01-11,9062,8686,FRANCE,83.0,23,70.44
408,8622,2019-01-11,9078,8701,FRANCE,94.0,30,93.67
409,8623,2019-01-11,9008,8634,FRANCE,57.0,23,74.52000000000001
410,8624,2019-01-11,9289,8907,FRANCE,34.0,19,77.27999999999999
411,8625,2019-01-11,8928,8563,FRANCE,44.0,4,25.75
412,8626,2019-01-11,8756,8400,FRANCE,74.0,19,108.71000000000002
413,8627,2019-01-11,9191,8811,FRANCE,78.0,17,75.27
414,8628,2019-01-11,8707,8357,FRANCE,69.0,3,44.32
415,8629,2019-01-11,9343,8959,FRANCE,35.0,10,25.03
416,8630,2019-01-11,9050,8675,FRANCE,59.0,56,179.45
417,8631,2019-01-11,9298,8916,FRANCE,74.0,17,67.02
418,8632,2019-01-11,8773,8417,FRANCE,75.0,3,12.47
419,8633,2019-01-11,9238,8857,FRANCE,13.0,3,41.04
420,8634,2019-01-11,8815,8455,FRANCE,60.0,1,24.17
421,8635,2019-01-11,9261,8880,FRANCE,29.0,10,53.44
422,8636,2019-01-11,9260,8879,FRANCE,75.0,8,79.38
423,8637,2019-01-11,8938,8572,FRANCE,75.0,5,35.11
424,8638,2019-01-11,9021,8646,FRANCE,13.0,44,154.56
425,8639,2019-01-11,9123,8746,FRANCE,80.0,3,88.64999999999999
426,8640,2019-01-11,9013,8639,FRANCE,25.0,22,82.35
427,8641,2019-01-11,8760,8404,FRANCE,74.0,17,113.53000000000002
428,8642,2019-01-11,8988,8619,FRANCE,86.0,9,212.93
429,8643,2019-01-11,8964,8596,FRANCE,16.0,7,76.56
430,8644,2019-01-11,9278,8897,FRANCE,93.0,22,119.18999999999998
431,8645,2019-01-11,8861,8499,FRANCE,69.0,4,22.91
432,8646,2019-01-11,9349,8965,FRANCE,34.0,10,30.83
433,8647,2019-01-11,8949,8582,FRANCE,44.0,8,23.85
434,8648,2019-01-11,8904,8540,FRANCE,19.0,3,17.79
435,8649,2019-01-11,9086,8709,FRANCE,79.0,1,54.23
436,8650,2019-01-11,8805,8447,FRANCE,31.0,17,108.19
437,8651,2019-01-11,9193,8813,FRANCE,92.0,6,40.48
438,8652,2019-01-11,9088,8711,FRANCE,15.0,22,81.24000000000001
439,8653,2019-01-11,8876,8513,FRANCE,47.0,6,37.38
440,8654,2019-01-11,9119,8742,FRANCE,85.0,4,16.92
441,8655,2019-01-11,8801,8444,FRANCE,57.0,3,24.88
442,8656,2019-01-11,8908,8544,FRANCE,64.0,19,117.74000000000002
443,8657,2019-01-11,9299,8917,FRANCE,27.0,60,109.27
444,8658,2019-01-11,9151,8773,FRANCE,64.0,30,94.48
445,8659,2019-01-11,9234,8853,FRANCE,91.0,14,79.18
446,8660,2019-01-11,8698,8349,FRANCE,59.0,29,172.82
447,8661,2019-01-11,9304,8922,FRANCE,6.0,30,176.38
448,8662,2019-01-11,8981,8612,FRANCE,13.0,19,84.74000000000001
449,8663,2019-01-11,9225,8844,FRANCE,92.0,8,17.060000000000002
450,8664,2019-01-11,8855,8493,FRANCE,91.0,6,24.0
451,8665,2019-01-11,9120,8743,FRANCE,10.0,10,34.62
452,8666,2019-01-11,9291,8909,FRANCE,32.0,12,67.44
453,8667,2019-01-11,8939,8573,FRANCE,74.0,22,125.40000000000002
454,8668,2019-01-11,8757,8401,FRANCE,75.0,19,79.46
455,8669,2019-01-11,8880,8517,FRANCE,33.0,7,34.65
456,8670,2019-01-11,9215,8834,FRANCE,41.0,29,135.13000000000002
457,8671,2019-01-11,8774,8418,FRANCE,81.0,29,147.86
458,8672,2019-01-11,8985,8616,FRANCE,33.0,8,52.49
459,8673,2019-01-11,9290,8908,FRANCE,6.0,10,88.88
460,8674,2019-01-11,9217,8836,FRANCE,91.0,19,70.42999999999999
461,8675,2019-01-11,9158,8780,FRANCE,73.0,8,34.73
462,8676,2019-01-11,9061,8685,FRANCE,38.0,1,4.74
463,8677,2019-01-11,9203,8823,FRANCE,13.0,44,149.97
464,8678,2019-01-11,8685,8337,FRANCE,78.0,10,68.59000000000002
465,8679,2019-01-11,8798,8441,FRANCE,70.0,5,69.11
466,8680,2019-01-11,8974,8605,FRANCE,66.0,19,76.74999999999999
467,8681,2019-01-11,9283,8886,FRANCE,59.0,22,106.17
468,8682,2019-01-11,9202,8822,FRANCE,75.0,19,86.66
469,8683,2019-01-11,9330,8947,FRANCE,17.0,8,30.88
470,8684,2019-01-11,9301,8919,FRANCE,90.0,1,78.09
471,8685,2019-01-11,9063,8687,FRANCE,59.0,12,29.020000000000003
472,8686,2019-01-11,9017,8642,FRANCE,13.0,4,22.54
473,8687,2019-01-11,9068,8691,FRANCE,77.0,15,63.92
474,8688,2019-01-11,8992,8623,FRANCE,72.0,22,72.31
475,8689,2019-01-11,9117,8740,FRANCE,33.0,7,79.92
476,8690,2019-01-11,9041,8666,FRANCE,75.0,10,90.64
477,8691,2019-01-11,9065,8688,FRANCE,68.0,15,71.66999999999999
478,8692,2019-01-11,8929,8564,FRANCE,59.0,8,57.510000000000005
479,8693,2019-01-11,8922,8557,FRANCE,95.0,7,100.67000000000002
480,8694,2019-01-11,9288,8906,FRANCE,76.0,6,54.620000000000005
481,8695,2019-01-11,9168,8790,FRANCE,75.0,1,63.33
482,8696,2019-01-11,8743,8390,FRANCE,31.0,10,19.06
483,8697,2019-01-11,8673,8325,FRANCE,25.0,8,55.7
484,8698,2019-01-11,8851,8489,FRANCE,44.0,9,110.92
485,8699,2019-01-11,8895,8531,FRANCE,75.0,18,80.82999999999998
486,8700,2019-01-11,9001,8619,FRANCE,86.0,9,212.93
487,8701,2019-01-11,9043,8668,FRANCE,58.0,29,75.48000000000002
488,8702,2019-01-11,9231,8850,FRANCE,56.0,14,57.92
489,8703,2019-01-11,9227,8846,FRANCE,44.0,6,26.03
490,8704,2019-01-11,9002,8629,FRANCE,5.0,41,188.23
491,8705,2019-01-11,8932,8567,FRANCE,34.0,18,111.53
492,8706,2019-01-11,9149,8771,FRANCE,62.0,3,8.14
493,8707,2019-01-11,8738,8387,FRANCE,34.0,12,26.13
494,8708,2019-01-11,9112,8735,FRANCE,92.0,4,48.78
495,8709,2019-01-11,9292,8910,FRANCE,63.0,7,33.71
496,8710,2019-01-11,9142,8764,FRANCE,33.0,14,67.91000000000001
497,8711,2019-01-11,8965,8597,FRANCE,78.0,9,64.11
498,8712,2019-01-11,8816,8456,FRANCE,84.0,3,27.9
499,8713,2019-01-11,9199,8819,FRANCE,62.0,15,69.82
500,8714,2019-01-11,8702,8353,FRANCE,50.0,7,46.45
501,8715,2019-01-11,9258,8877,FRANCE,49.0,22,109.86
502,8716,2019-01-11,9308,8926,FRANCE,29.0,18,100.58
503,8717,2019-01-11,9206,8825,FRANCE,91.0,18,55.46
504,8718,2019-01-11,8716,8366,FRANCE,38.0,5,45.35
505,8719,2019-01-11,8921,8556,FRANCE,62.0,18,72.27999999999999
506,8720,2019-01-11,9270,8889,FRANCE,34.0,44,70.38
507,8721,2019-01-11,8729,8378,FRANCE,29.0,6,15.579999999999998
508,8722,2019-01-11,8783,8427,FRANCE,75.0,1,34.75
509,8723,2019-01-11,8651,8303,FRANCE,33.0,10,79.21
510,8724,2019-01-11,9340,8956,FRANCE,10.0,11,53.11
511,8725,2019-01-11,9222,8841,FRANCE,87.0,36,81.39
512,8726,2019-01-11,8727,8376,FRANCE,51.0,4,36.86
513,8727,2019-01-11,9317,8935,FRANCE,13.0,15,107.05
514,8728,2019-01-11,9182,8803,FRANCE,31.0,28,74.89
515,8729,2019-01-11,9180,8802,FRANCE,26.0,5,37.21
516,8730,2019-01-11,8694,8345,FRANCE,21.0,6,64.52
517,8731,2019-01-11,8830,8468,FRANCE,84.0,7,35.63
518,8732,2019-01-11,9034,8659,FRANCE,49.0,15,34.1
519,8733,2019-01-11,8925,8560,FRANCE,59.0,3,24.46
520,8734,2019-01-11,8788,8432,FRANCE,45.0,22,134.76999999999998
521,8735,2019-01-11,8994,8624,FRANCE,61.0,6,82.93
522,8736,2019-01-11,8749,8394,FRANCE,34.0,28,63.8
523,8737,2019-01-11,8947,8580,FRANCE,77.0,2,4.28
524,8738,2019-01-11,9285,8903,FRANCE,28.0,11,64.64999999999999
525,8739,2019-01-11,9154,8776,FRANCE,94.0,34,183.39
526,8740,2019-01-11,8691,8342,FRANCE,77.0,15,33.54
527,8741,2019-01-11,8953,8585,FRANCE,37.0,7,25.86
528,8742,2019-01-11,8860,8498,FRANCE,66.0,6,66.72
529,8743,2019-01-11,9345,8961,FRANCE,31.0,5,20.64
530,8744,2019-01-11,8772,8416,FRANCE,13.0,2,23.52
531,8745,2019-01-11,9133,8756,FRANCE,83.0,2,21.69
532,8746,2019-01-11,8854,8492,FRANCE,75.0,11,55.94
533,8747,2019-01-11,9084,8707,FRANCE,84.0,11,81.25
534,8748,2019-01-11,8763,8407,FRANCE,69.0,9,33.16
535,8749,2019-01-11,8652,8304,FRANCE,75.0,29,105.51
536,8750,2019-01-11,8973,8604,FRANCE,28.0,4,22.71
537,8751,2019-01-11,9114,8737,FRANCE,79.0,8,41.07
538,8752,2019-01-11,8655,8307,FRANCE,94.0,39,150.66
539,8753,2019-01-11,8654,8306,FRANCE,30.0,3,11.64
540,8754,2019-01-11,8873,8511,FRANCE,34.0,12,66.4
541,8755,2019-01-11,9212,8831,FRANCE,76.0,5,35.629999999999995
542,8756,2019-01-11,8797,8440,FRANCE,13.0,6,110.9
543,8757,2019-01-11,9287,8905,FRANCE,38.0,13,86.31
544,8758,2019-01-11,9332,8949,FRANCE,83.0,18,94.67
545,8759,2019-01-11,8931,8566,FRANCE,76.0,1,22.18
546,8760,2019-01-11,8993,8619,FRANCE,86.0,9,212.93
547,8761,2019-01-11,8999,8627,FRANCE,35.0,28,68.27000000000001
548,8762,2019-01-11,8966,8598,FRANCE,82.0,3,9.7
549,8763,2019-01-11,9314,8932,FRANCE,44.0,2,43.46
550,8764,2019-01-11,8832,8470,FRANCE,59.0,7,26.39
551,8765,2019-01-11,8700,8351,FRANCE,59.0,5,21.09
552,8766,2019-01-11,8958,8590,FRANCE,65.0,28,66.4
553,8767,2019-01-11,9259,8878,FRANCE,1.0,15,78.08999999999999
554,8768,2019-01-11,9083,8706,FRANCE,54.0,28,132.6
555,8769,2019-01-11,9055,8680,FRANCE,47.0,10,107.75
556,8770,2019-01-11,9097,8720,FRANCE,74.0,3,19.11
557,8771,2019-01-11,9106,8729,FRANCE,6.0,12,196.95
558,8772,2019-01-11,8696,8347,FRANCE,34.0,22,73.28
559,8773,2019-01-11,9058,8682,FRANCE,21.0,41,85.28999999999999
560,8774,2019-01-11,8821,8461,FRANCE,88.0,22,148.98000000000002
561,8775,2019-01-11,8745,8391,FRANCE,13.0,15,52.92
562,8776,2019-01-11,8720,8370,FRANCE,74.0,4,99.16
563,8777,2019-01-11,8917,8552,FRANCE,17.0,22,77.03
564,8778,2019-01-11,9128,8751,FRANCE,84.0,7,50.89
565,8779,2019-01-11,9159,8781,FRANCE,92.0,10,38.49
566,8780,2019-01-11,8765,8409,FRANCE,35.0,18,65.64
567,8781,2019-01-11,8796,8439,FRANCE,31.0,7,19.98
568,8782,2019-01-11,8984,8615,FRANCE,92.0,21,125.17
569,8783,2019-01-11,8975,8606,FRANCE,34.0,27,96.95
570,8784,2019-01-11,8970,8601,FRANCE,18.0,11,88.36000000000001
571,8785,2019-01-11,9262,8881,FRANCE,33.0,8,48.57
572,8786,2019-01-11,8971,8602,FRANCE,29.0,27,114.9
573,8787,2019-01-11,9023,8648,FRANCE,7.0,8,39.03
574,8788,2019-01-11,8790,8433,FRANCE,59.0,13,69.14
575,8789,2019-01-11,9187,8808,FRANCE,29.0,10,49.10999999999999
576,8790,2019-01-11,9136,8759,FRANCE,35.0,5,66.32
577,8791,2019-01-11,9181,3253,FRANCE,37.0,8,36.38
578,8792,2019-01-11,8836,8474,FRANCE,93.0,13,62.09
579,8793,2019-01-11,9192,8812,FRANCE,,7,38.8
580,8794,2019-01-11,8995,8620,FRANCE,76.0,10,47.47
581,8795,2019-01-11,9328,8945,FRANCE,31.0,27,80.41999999999999
582,8796,2019-01-11,8718,8368,FRANCE,92.0,12,95.81
583,8797,2019-01-11,8736,8385,FRANCE,29.0,2,43.540000000000006
584,8798,2019-01-11,8853,8491,FRANCE,54.0,12,103.09
585,8799,2019-01-11,8875,8512,FRANCE,75.0,4,15.78
586,8800,2019-01-11,8877,8514,FRANCE,73.0,21,95.86
587,8801,2019-01-11,8930,8565,FRANCE,74.0,21,93.39
588,8802,2019-01-11,8859,8497,FRANCE,75.0,2,11.46
589,8803,2019-01-11,9047,8672,FRANCE,6.0,21,67.05
590,8804,2019-01-11,8967,8585,FRANCE,37.0,8,28.6
591,8805,2019-01-11,8786,8430,FRANCE,51.0,4,55.92
592,8806,2019-01-11,8893,8529,FRANCE,34.0,6,36.19
593,8807,2019-01-11,9016,8641,FRANCE,71.0,9,153.69
594,8808,2019-01-11,8843,8481,FRANCE,13.0,21,71.28999999999999
595,8809,2019-01-11,8916,8551,FRANCE,74.0,16,116.41
596,8810,2019-01-11,8837,8475,FRANCE,83.0,18,119.71
597,8811,2019-01-11,9087,8710,FRANCE,29.0,3,59.64
598,8812,2019-01-11,9252,8871,FRANCE,31.0,39,273.73
599,8813,2019-01-11,8886,321,FRANCE,63.0,12,158.87
600,8814,2019-01-11,8951,1528,FRANCE,25.0,7,94.38
601,8815,2019-01-11,8762,8406,FRANCE,94.0,22,127.82
602,8816,2019-01-11,9307,8925,FRANCE,75.0,18,93.1
603,8817,2019-01-11,9075,8698,FRANCE,68.0,16,48.69
604,8818,2019-01-11,8957,8589,FRANCE,77.0,15,94.95
605,8819,2019-01-11,9297,8915,FRANCE,69.0,7,33.84
606,8820,2019-01-11,9210,8829,FRANCE,34.0,11,39.02
607,8821,2019-01-11,9266,8885,FRANCE,95.0,18,103.65
608,8822,2019-01-11,9242,8861,FRANCE,59.0,14,74.75
609,8823,2019-01-11,9064,5086,FRANCE,92.0,14,84.81
610,8824,2019-01-11,8898,8534,FRANCE,20.0,6,45.0
611,8825,2019-01-11,9296,8914,FRANCE,75.0,16,70.54
612,8826,2019-01-11,8826,8465,FRANCE,58.0,4,55.46
613,8827,2019-01-11,8867,8505,FRANCE,76.0,8,68.98
614,8828,2019-01-11,8856,8494,FRANCE,74.0,35,131.95999999999998
615,8829,2019-01-11,9244,8863,FRANCE,93.0,21,95.38
616,8830,2019-01-11,9305,8923,FRANCE,38.0,1,5.54
617,8831,2019-01-11,9163,8785,FRANCE,38.0,15,95.67
618,8832,2019-01-11,9140,8762,FRANCE,13.0,9,39.78
619,8833,2019-01-11,8889,8525,FRANCE,63.0,8,11.89
620,8834,2019-01-11,9164,8786,FRANCE,83.0,5,37.1
621,8835,2019-01-11,8894,8530,FRANCE,37.0,1,49.16
622,8836,2019-01-11,8713,8363,FRANCE,18.0,36,106.95
623,8837,2019-01-11,8963,8595,FRANCE,75.0,14,74.08
624,8838,2019-01-11,8684,8336,FRANCE,30.0,6,36.55
625,8839,2019-01-11,9089,8712,FRANCE,23.0,2,17.44
626,8840,2019-01-11,9175,8797,FRANCE,92.0,16,59.50000000000001
627,8841,2019-01-11,9280,8899,FRANCE,26.0,5,26.54
628,8842,2019-01-11,9091,8714,FRANCE,39.0,2,29.18
629,8843,2019-01-11,9135,8758,FRANCE,54.0,3,92.36
630,8844,2019-01-11,8769,8413,FRANCE,64.0,3,65.69
631,8845,2019-01-11,8724,8374,FRANCE,76.0,15,61.84
632,8846,2019-01-11,8935,8570,FRANCE,27.0,8,44.49
633,8847,2019-01-11,8813,8454,FRANCE,6.0,16,142.36
634,8848,2019-01-11,9094,8717,FRANCE,64.0,10,68.75999999999999
635,8849,2019-01-11,8808,8450,FRANCE,49.0,9,68.07000000000001
636,8850,2019-01-11,8680,8332,FRANCE,44.0,1,47.17
637,8851,2019-01-11,9250,8869,FRANCE,78.0,40,117.95
638,8852,2019-01-11,8672,8324,FRANCE,35.0,10,79.85000000000001
639,8853,2019-01-11,8799,8442,FRANCE,45.0,26,71.42999999999999
640,8854,2019-01-11,9046,8671,FRANCE,78.0,21,83.92
641,8855,2019-01-11,9272,8891,FRANCE,33.0,21,74.92
642,8856,2019-01-11,9108,8731,FRANCE,69.0,16,141.84
643,8857,2019-01-11,9022,8647,FRANCE,35.0,15,96.96
644,8858,2019-01-11,8767,8411,FRANCE,93.0,10,135.37
645,8859,2019-01-11,9015,5192,FRANCE,68.0,1,53.49
646,8860,2019-01-11,9327,8944,FRANCE,6.0,1,46.63
647,8861,2019-01-11,9341,8957,FRANCE,66.0,15,42.14
648,8862,2019-01-11,9336,8953,FRANCE,78.0,10,139.08
649,8863,2019-01-11,8835,8473,FRANCE,62.0,7,32.45
650,8864,2019-01-11,8708,8358,FRANCE,84.0,6,68.58
651,8865,2019-01-11,9035,8660,FRANCE,88.0,5,40.57
652,8866,2019-01-11,8989,8620,FRANCE,76.0,18,129.28
653,8867,2019-01-11,9026,8651,FRANCE,38.0,4,48.04
654,8868,2019-01-11,9229,8848,FRANCE,89.0,16,83.25999999999999
655,8869,2019-01-11,8666,8318,FRANCE,92.0,5,83.66000000000001
656,8870,2019-01-11,8676,8328,FRANCE,80.0,16,109.23
657,8871,2019-01-11,9150,8772,FRANCE,60.0,6,38.64
658,8872,2019-01-11,9071,8694,FRANCE,35.0,1,9.42
659,8873,2019-01-11,9172,8794,FRANCE,34.0,2,11.91
660,8874,2019-01-11,8781,8425,FRANCE,85.0,10,44.24999999999999
661,8875,2019-01-11,9131,8754,FRANCE,59.0,7,83.43
662,8876,2019-01-11,9255,8874,FRANCE,93.0,9,72.03000000000002
663,8877,2019-01-11,9115,8738,FRANCE,71.0,15,50.79
664,8878,2019-01-11,8980,8611,FRANCE,25.0,1,13.91
665,8879,2019-01-11,8902,8538,FRANCE,83.0,7,62.55
666,8880,2019-01-11,8693,8344,FRANCE,57.0,19,84.5
667,8881,2019-01-11,8869,8507,FRANCE,78.0,3,28.96
668,8882,2019-01-11,9216,8835,FRANCE,31.0,7,25.31
0,0,2019-01-01,571,560,FRANCE,77.0,52,92.71
1,1,2019-01-01,287,282,FRANCE,17.0,19,97.94
2,2,2019-01-01,113,113,FRANCE,50.0,20,94.15
3,3,2019-01-01,519,510,FRANCE,22.0,8,73.78
4,4,2019-01-01,224,222,FRANCE,13.0,2,27.99
5,5,2019-01-01,544,533,FRANCE,13.0,14,57.080000000000005
6,6,2019-01-01,217,215,FRANCE,81.0,6,62.92
7,7,2019-01-01,46,46,FRANCE,11.0,46,135.24
8,8,2019-01-01,150,149,FRANCE,11.0,2,16.62
9,9,2019-01-01,179,178,FRANCE,6.0,10,38.120000000000005
10,10,2019-01-01,139,139,FRANCE,13.0,5,17.03
11,11,2019-01-01,397,390,FRANCE,86.0,13,47.94999999999999
12,12,2019-01-01,143,143,FRANCE,75.0,8,96.58
13,13,2019-01-01,174,173,FRANCE,33.0,11,107.8
14,14,2019-01-01,165,164,FRANCE,71.0,27,121.13
15,15,2019-01-01,234,232,FRANCE,71.0,12,66.95
16,16,2019-01-01,276,273,FRANCE,12.0,16,53.4
17,17,2019-01-01,556,545,FRANCE,6.0,58,194.34
18,18,2019-01-01,84,84,FRANCE,75.0,27,110.39
19,19,2019-01-01,177,176,FRANCE,80.0,11,51.03999999999999
20,20,2019-01-01,498,491,FRANCE,40.0,9,71.62
21,21,2019-01-01,186,185,FRANCE,72.0,10,79.05000000000001
22,22,2019-01-01,188,187,FRANCE,69.0,13,82.94
23,23,2019-01-01,389,382,FRANCE,75.0,25,101.34
24,24,2019-01-01,394,387,FRANCE,2.0,11,79.89
25,25,2019-01-01,211,210,FRANCE,44.0,22,87.96000000000001
26,26,2019-01-01,261,258,FRANCE,5.0,29,211.68
27,27,2019-01-01,290,285,FRANCE,58.0,11,71.05
28,28,2019-01-01,411,404,FRANCE,75.0,4,38.1
29,29,2019-01-01,318,311,FRANCE,76.0,3,11.79
30,30,2019-01-01,191,190,FRANCE,78.0,7,73.68
31,31,2019-01-01,562,551,FRANCE,45.0,32,103.85
32,32,2019-01-01,3,3,FRANCE,92.0,20,86.91
33,33,2019-01-01,558,547,FRANCE,75.0,13,93.7
34,34,2019-01-01,250,248,FRANCE,54.0,8,76.86
35,35,2019-01-01,108,108,FRANCE,60.0,18,81.75999999999999
36,36,2019-01-01,358,351,FRANCE,6.0,27,82.16
37,37,2019-01-01,447,440,FRANCE,85.0,8,76.23
38,38,2019-01-01,444,437,FRANCE,95.0,40,159.10000000000002
39,39,2019-01-01,192,191,FRANCE,69.0,7,16.48
40,40,2019-01-01,69,69,FRANCE,77.0,10,41.45
41,41,2019-01-01,104,104,FRANCE,69.0,4,48.260000000000005
42,42,2019-01-01,190,189,FRANCE,26.0,14,61.370000000000005
43,43,2019-01-01,36,36,FRANCE,83.0,31,93.47
44,44,2019-01-01,123,123,FRANCE,38.0,4,16.98
45,45,2019-01-01,200,199,FRANCE,31.0,6,38.88
46,46,2019-01-01,105,105,FRANCE,93.0,23,139.86
47,47,2019-01-01,271,268,FRANCE,75.0,32,83.79
48,48,2019-01-01,107,107,FRANCE,29.0,6,72.62
49,49,2019-01-01,350,343,FRANCE,75.0,7,47.190000000000005
50,50,2019-01-01,563,552,FRANCE,35.0,22,81.64999999999999
51,51,2019-01-01,272,269,FRANCE,6.0,2,38.43
52,52,2019-01-01,218,216,FRANCE,64.0,10,111.3
53,53,2019-01-01,58,58,FRANCE,83.0,6,35.84
54,54,2019-01-01,197,196,FRANCE,44.0,13,75.65
55,55,2019-01-01,378,371,FRANCE,38.0,13,43.98
56,56,2019-01-01,366,359,FRANCE,56.0,14,80.58
57,57,2019-01-01,208,207,FRANCE,86.0,12,82.09
58,58,2019-01-01,541,530,FRANCE,63.0,34,461.99
59,59,2019-01-01,160,159,FRANCE,72.0,12,69.60000000000001
60,60,2019-01-01,342,335,FRANCE,91.0,6,16.29
61,61,2019-01-01,452,445,FRANCE,67.0,6,83.84
62,62,2019-01-01,352,345,FRANCE,30.0,25,116.62
63,63,2019-01-01,281,263,FRANCE,75.0,2,19.67
64,64,2019-01-01,121,121,FRANCE,57.0,5,32.02
65,65,2019-01-01,72,72,FRANCE,31.0,16,92.02
66,66,2019-01-01,383,376,FRANCE,1.0,17,75.44
67,67,2019-01-01,520,511,FRANCE,84.0,13,88.80000000000001
68,68,2019-01-01,384,377,FRANCE,91.0,2,12.27
69,69,2019-01-01,226,224,FRANCE,77.0,8,89.86999999999999
70,70,2019-01-01,255,252,FRANCE,75.0,37,95.59
71,71,2019-01-01,469,462,FRANCE,94.0,8,78.61999999999999
72,72,2019-01-01,426,419,FRANCE,94.0,38,174.79999999999998
73,73,2019-01-01,44,44,FRANCE,44.0,18,69.11
74,74,2019-01-01,168,167,FRANCE,86.0,1,27.16
75,75,2019-01-01,348,341,FRANCE,69.0,14,59.79
76,76,2019-01-01,262,259,FRANCE,17.0,5,180.41
77,77,2019-01-01,466,459,FRANCE,78.0,21,79.82
78,78,2019-01-01,316,292,FRANCE,18.0,24,74.47999999999999
79,79,2019-01-01,480,473,FRANCE,7.0,9,83.7
80,80,2019-01-01,314,308,FRANCE,33.0,3,12.37
81,81,2019-01-01,229,227,FRANCE,38.0,6,51.55
82,82,2019-01-01,132,132,FRANCE,67.0,6,41.09
83,83,2019-01-01,517,508,FRANCE,42.0,6,26.24
84,84,2019-01-01,399,392,FRANCE,13.0,17,84.53
85,85,2019-01-01,92,92,FRANCE,2.0,8,34.09
86,86,2019-01-01,458,451,FRANCE,68.0,41,95.33
87,87,2019-01-01,59,59,FRANCE,59.0,11,24.85
88,88,2019-01-01,79,79,FRANCE,78.0,2,43.82
89,89,2019-01-01,320,313,FRANCE,69.0,17,78.44
90,90,2019-01-01,43,43,FRANCE,92.0,19,67.39999999999999
91,91,2019-01-01,110,110,FRANCE,74.0,12,77.74
92,92,2019-01-01,254,251,FRANCE,78.0,15,99.07
93,93,2019-01-01,100,100,FRANCE,28.0,6,88.3
94,94,2019-01-01,334,327,FRANCE,91.0,13,40.52
95,95,2019-01-01,457,450,FRANCE,65.0,22,107.87
96,96,2019-01-01,273,270,FRANCE,83.0,16,116.65
97,97,2019-01-01,153,152,FRANCE,8.0,1,83.3
98,98,2019-01-01,138,138,FRANCE,95.0,6,96.86
99,99,2019-01-01,268,265,FRANCE,42.0,4,47.66
